population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Toda a população,1,Óbitos,376,Ilhas Marianas do Norte,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,3.019341333241222,3.8848402837532845,2.2895668755095264
1,Toda a população,1,Óbitos,217,Serra Leoa,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,4.204158942291459,5.34886257329957,3.0857465199610923
1,Toda a população,1,Óbitos,144,Jordânia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,1.5493332254438614,2.040310786882253,1.1381310766879353
1,Toda a população,1,Óbitos,139,Argélia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2023,0.8655416361464023,1.3132844966048214,0.590669241863607
1,Toda a população,1,Óbitos,61,Moldávia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,1.719735574490628,1.988785344581728,1.4733564301596327
1,Toda a população,1,Óbitos,413,Tokelau,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,1.551397436405261,2.4710402238187634,1.0084347300030327
1,Toda a população,1,Óbitos,88,Malta,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,2.2479451004704836,2.6495037564057253,1.8715033306152893
1,Toda a população,1,Óbitos,155,Turquia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2023,1.582649420984542,2.0586185812596387,1.1967146119802197
1,Toda a população,1,Óbitos,37,Quirguistão,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,2.7244257245013883,2.9890293776561543,2.479233412410972
1,Toda a população,1,Óbitos,54,Eslováquia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,3.4559027857084654,3.8110087302383433,3.137344542072199
1,Toda a população,1,Óbitos,48,Hungria,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.926050970277044,3.1006052015358825,2.7177050059115584
1,Toda a população,1,Óbitos,522,Sudão,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,4.114558838735853,5.874071320709889,2.087629975961547
1,Toda a população,1,Óbitos,29,Tonga,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,2.3013255750713,3.289681034431631,1.567768370341133
1,Toda a população,1,Óbitos,180,Quênia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,16.79871917038195,22.98335654139925,12.284303194546226
1,Toda a população,1,Óbitos,102,Estados Unidos,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,3.5693582234766805,3.8638334331402797,3.253398922536896
1,Toda a população,1,Óbitos,183,Maurício,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,2.528536845951487,2.8873790143194786,2.221566102882777
1,Toda a população,1,Óbitos,67,Japão,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,3.645773773105585,3.9003467248158024,3.2847777285006705
1,Toda a população,1,Óbitos,184,Moçambique,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,4.75607057267471,6.477404922674546,3.0984838542449658
1,Toda a população,1,Óbitos,218,Togo,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,3.0640720366692418,4.322867697116082,2.1597970077493325
1,Toda a população,1,Óbitos,51,Polônia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,2.993035424048352,3.2434388406233223,2.7422394939955286
1,Toda a população,1,Óbitos,413,Tokelau,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2023,1.5656532653573447,2.5420417865629674,1.023219879638748
1,Toda a população,1,Óbitos,49,Macedônia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,1.3836738933072945,1.7492068068786255,1.082498629641742
1,Toda a população,1,Óbitos,163,Índia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,7.790156904122039,9.520391561752357,6.084267019430899
1,Toda a população,1,Óbitos,127,El Salvador,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2021,2.3527452104032687,2.8655914113585643,1.8712523068872826
1,Toda a população,1,Óbitos,164,Nepal,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,4.611151186762147,6.813571170769813,3.0736809028636034
1,Toda a população,1,Óbitos,200,Benin,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,3.695211740783202,5.124034018167616,2.579894295185248
1,Toda a população,1,Óbitos,76,Bélgica,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2023,4.188929917052104,4.659678855618668,3.6198732875453263
1,Toda a população,1,Óbitos,202,Camarões,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2022,3.201958174240973,4.457914544060992,2.1649934568225517
1,Toda a população,1,Óbitos,25,Estados Federados da Micronésia,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2023,4.194416736041727,5.988389966181508,2.8537385823591
1,Toda a população,1,Óbitos,41,Uzbequistão,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2023,4.359254909706849,4.638935283728542,4.146313506015901
1,Toda a população,1,Óbitos,8,Taiwan,3,Ambos,27,Idade padronizada,411,Câncer de esôfago,3,Taxa,2023,8.026865324735043,9.006821144785096,6.879682620708895
